time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2022-12-26 22:00:00,11.209,11.225,11.16,11.185,4170852.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26 23:00:00,11.185,11.344,11.158,11.325,9351555.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 00:00:00,11.325,11.435,11.256,11.296,15109769.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 01:00:00,11.296,11.335,11.265,11.269,3416224.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 02:00:00,11.269,11.32,11.269,11.312,2766608.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 03:00:00,11.312,11.325,11.27,11.279,3642766.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 04:00:00,11.28,11.295,11.223,11.266,4144617.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 05:00:00,11.266,11.278,11.191,11.198,3874697.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 06:00:00,11.197,11.263,11.185,11.263,3159734.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 07:00:00,11.261,11.269,11.202,11.221,3773627.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 08:00:00,11.221,11.241,11.104,11.124,7266162.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 09:00:00,11.124,11.19,11.096,11.185,8399088.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 10:00:00,11.184,11.22,11.162,11.212,5283965.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 11:00:00,11.211,11.219,11.129,11.13,5362312.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 12:00:00,11.131,11.163,10.901,11.069,18719166.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 13:00:00,11.069,11.132,11.03,11.045,18179282.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 14:00:00,11.047,11.095,10.704,10.844,36759739.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 15:00:00,10.844,10.944,10.7,10.751,32099172.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 16:00:00,10.75,10.928,10.73,10.861,28251657.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 17:00:00,10.861,10.9,10.706,10.795,15713628.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 18:00:00,10.795,10.9,10.72,10.882,15776928.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 19:00:00,10.882,11.027,10.8,11.009,22178453.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 20:00:00,11.01,11.025,10.963,10.993,7778398.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 21:00:00,10.993,11.006,10.964,10.99,4067098.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 22:00:00,10.99,11.063,10.983,11.031,6343514.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-27 23:00:00,11.032,11.17,11.031,11.087,9245827.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 00:00:00,11.087,11.128,10.984,11.004,6696207.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
